1,"Roy's is a chain that I've been going to for years.   We like to try different places but sometimes you want that place where you know what to expect and still want quality.   It's really my go to place for any occasion.  \n\nThe fish is always the star for me however I've had a lot of different things on the menu including the filet mignon and the seafood dishes.  The menu changes often, but they always have Ahi tuna and the chocolate souffle is a staple at Roy's.  On Valentines or New Years they usually do a prix fixe. \n\nThe service is good and the ambiance is just right.  Not too casual but not too dressy.  I can wear jeans, the Mrs can dress up and we are blending.  \n\nI don't really care it's a chain either.  Some of my favorite places are technically chains.  Is Roy's perfect on every visit?  No but you can tell that they try to be top notch.   They do enough and the food is good enough to keep me coming back over and over.  Isn't that really the sign of a good restaurant?",,,,,,
1,"This was a cool place, sure it's a tourist trap! What do you expect people!! When you walking down main street, the buildings make you wonder about the old wild west days. It's really neat. The first building you walk into is their candy and fudge store! Boy, I spent most of my money their. Fudge was awesome, and you will find some candy that will bring back memories! (If you still have any) This place have a variety of places to visit, they also have three tours, we only went on the train. The train was nice, it's only goes around the town and tells you stories of the past. Hey Taryn C., pull your head out of you liberal ass and smell the roses! No one cares what hell your saying! (trying to keep this clean) Sounded like someone pissed in your cheerios that day? There are tourist traps all over New York, so lay off! When it's all said and done, I had a good time. And will bring my family over to visit.",,,,,,
1,"My daughter and I sort of stumbled on this place a couple of weeks ago.  We were at the Ulta just around the corner and she said she was hungry and she LOVES pizza.  We have been here twice as of this writing.  The second time around was \""Kids Eat Free\"" night.  That is Wednesay for those of you with kids and it's a good deal.  I will eventually put together a list of Kids Eat Free places in the area.  For now let me tell you about NYPD.....\n\nThe pizza is a winner!  Nice crust, great topppings!  They use paper thin slices of sausage instead of hunks of sausage.  The flavore is great too.  My daughter had a slice of black olive pizza and they were very generous with the olives....she loved it!  I have had the ceaser and the house salads and both were good and fresh.  \n\nSo for the Kids Eat Free night adults need to order an entree (I think this includes a whole pizza too, not sure though) There were several things to choose from including cheese ravioli, baked ziti, and  lasagne.  I chose the lasagne and it was delish!  Piping hot with melted mozeralla over the top, I could not stop eating it!!  The flavors melded together nicely and it reminded me of my Mom's lasagne.  And did I mention the bread......OMG!!  The little ibites of heaven are sooooo good!!  I could have eaten ten of them!!  They are homemade, the real deal, yeasty goodness!!  Warm and just a little chewy, the flavor was amazing!!  \nOh and the Desert Flower Ice Tea.....so refreshing!!!  I keep thinking about it, that's how good it is!!\n\nTry the canollis.....you won't be disappointned.  Kids get an ice cream sundae with their meal.  On our first visit Lori, our server, was a real sweetheart.  She gave me some coupons and signed me up for the email list.  And on our next visit , Jessica was awesome and attentive too!\n\nThis is a small place but they also have an outdoor patio with misters.  The bar is tiny, probably seats 10.  Flat screen for watching the D'backs and some good beers on tap, along with Happy Hour specials makes this a great place!!  This will be somewhere we will frequent!!  Thanks NYPD!!!",,,,,,
-1,"Very sad to find that donuts are made the day before.  I ordered three dozen donuts at about $10 a dozen, and found them to be stale and bordering on disgusting.  With all the awesome donuts in this town, why would you sell \""yesterday's donuts at today's prices?\""  Won't be returning there for any baked products as I have no idea when they may have been baked.  The woman that works at the counter is very sweet, I wanted to support this local business, sadly, I cannot.",,,,,,
1,"It was my first time out to Phoenix, and I only had a few hours to spare before heading out to the wedding I was going to, so I decided to go out to the Desert Botanical Garden.\n\nAs you entered they had a few of the Chuhily glass pieces, which are beautiful and are lit once evening starts to fall. I was also pleased that they offered a student discount with a valid ID. The staff were also very friendly and willing to help and direct you. The plant life was brilliant;  I'm still amazed at the size of the saguaro cacti. Additionally I saw some roadrunners, quail, and other birds.\n\nWhen I went they also had the Monarch Butterfly exhibit, which I visited. There were plently of butterflies to see and take pictures of. Overall, I thought it was worth the money and few hours I spent there.",,,,,,
1,"This is a delicious spot especially for lunch. Sushi is fresh and good. Spicy gyoza soup appetizer is delicious and flavorful. The shrimp lettuce wraps aren't traditional, they taste more like something you would serve on top of rice, however they are amazing!! Tan tan men is good for a cold day, but doesn't have much meat.. Huge portion of noodles though. Place is so cute inside even though it looks like a shitty strip mall location! Must go! I will be back many more times.",,,,,,
1,My favorite Pho but I think it has a new name now?,,,,,,
1,"Out to eat with friends from work.  Really good food!  I had the Combo plate:  2 little tamales, 4 mini-chimi's (2 chicken/2beef), 2 taquitos, and spinach queso dip.  Brought some home!  Service was good.",,,,,,
-1,"Such a shame because this place has so much potential for being a cool little local business. But the owners/managers are the rudest, most disdainful people who seemed almost gleeful for me to leave without purchasing something. I went in to purchase either some classy paper or a unique card to write a note to a homeowner to whom I was considering placing a purchase offer for their house. It's a stationary store, so I didn't think my request was unusual. The products there were outdated, in many cases even dusty, overpriced (which honestly, I would have paid a local business if the product had been unique and quality), and disorganized. I was asked if I needed help, to which I replied yes and explained my situation, and a very curt man stood in a back corner and pointed to various corners of the store and said, \""Look there and there and there and there,\"" AND THEN HE WALKED OUT OF THE STORE.\n\nI'll seriously never step foot in Weldin's again, and felt it necessary to post publicly about the experience. Such a shame.\n\nBTW, I found a delightful card next door at CVS. It was made of wood. Very unique. Go figure. ;)",,,,,,
-1,If it wasn't for how fast and affordable the place is It would have no stars at all. I got a fill and a fix because I broke a nail. First off they didn't cut down my nails so now they are obnoxiously long. Second off they are so thin I feel like they are just going to crack off.  Not to mention it seems very dirty.. I was very uncomfortable the whole time I was there. One of the nail techs was constantly hitting on me. I will not be returning again.,,,,,,
-1,"I really don't get Giant Eagle. They are nice enough, but pricing just makes no sense at all to me. It is close to my house so I'll drop in to buy a thing or two, but would rather go just about anywhere else for my weekly shopping trip.",,,,,,
1,"I love Mama's!!!!!\n\nMy family and I walk over to Mama's all the time... the coffee is great, the staff is cool, & the owner always comes out and gives our puppy treats. This is a cool little coffee house... a refreshing break from the corporate \""coffee\"" joints.\n\nThanks Mama's!!!",,,,,,
-1,"I Hesitated to write this review on the Phoenix VA Hospital, but it should be said.  Last year I lived across the street from the NW Phoenix VA clinic.  I applied for care there, and was told I could not be seen there.  They were not taking new patients, as they had lost the services of several doctors.  I was told I might try the Phoenix VA Hospital.  I did and was given an appt almost 1 year from my call date.  My needs were not for a cold or a cut finger.  It was for Diabetes and I was told they could not see me sooner and that is how it was.  I felt something was strange with the entire experience.  I had to find private care, and even that was difficult in the area.  I could not retire in Arizona and the lack of health care was a big part of the reason, as I was going to need VA health care as I got older. Diabetes was not magically going away, it needed treatment.    They seemed to have no interest in seeing me.  I could not depend on that, so I have had to make other plans in life. I would not be able to retire in Arizona.    I think that is a shame in itself.  I realize everyone has a different experience, but I gave mine and it is a honest review of what happened to me in 2013.   I was so sorry to hear of the veterans that had died over these delays in care.  It is a disgrace but I am not surprised at all by this behavior in Phoenix.  They obviously are overwhelmed.  They need a 2nd hospital for one thing and a lot more staff.",,,,,,
-1,From living in NYC for 27 years I tried this place and I took one bite and threw it all away. And very expensive,,,,,,
-1,"this place reeks of fish when you walk in and there are fruit flies everywhere.  Good place to dine if you're on a diet since you will surely lose your appetite.\n\nIf you find yourself at Rolands, do yourself a favor and leave and dine anywhere else in the Strip District.  Seriously.",,,,,,
1,They met my tight time line for two dresses i needed on the weekend. even called and gave me the time i could pick them up. very efficient and friendly bunch.,,,,,,
1,"I love Faye for facials! She is awesome! She is professional, knowledgable, and well worded. Her facial massage is just wonderful. She takes care of any issues with my skin and suggests product that is appropriate but is not pushy. I would suggest her to anyone , any day of the week!",,,,,,
-1,"Yeah, I have to agree with the other reviews. Had the fish fry last week. Really tasteless and not good. Some pieces were way over cooked. Salad bar was ok, but all the prices are high for what you get. Bar area was nice and bartenders nice and quick to get drinks. I think this place must be better for steaks or breakfast - skip the fish.",,,,,,
-1,I'm a lawyer in NY and I'm visiting a friend in Pittsburgh. I am blown away by the code violations in this unit. The tenants said they have reported these issues to the owner and to no avail. I am hoping to direct these tenants to a lawyer in PA.,,,,,,
-1,"Not really a fan.  If you go for the coffee drinks or even better chai, you'll be ok.  Sammiches are cheap but tiny and, honestly, nothing special.\n\nI did not think much of the decor/atmo/etc; many seemed to like, but was underwhelming to yours truly...",,,,,,
-1,"I had such high hopes for this place but it fell short in many ways. I had their fried green tomatoes and for $6, I got 4 slices of skinny green tomatoes, deep fried and over battered.  Tried their fried chicken, it wsa crispy but why is the portion so small. The table cloth is grimy and sticky..\n\nTry a Waffle house and I think you'll have a better dining experience.",,,,,,
-1,"If you want \""Italian food\"" that has the look and feel of a Stouffer's t.v. dinner, Fazoli's gets it right.\n\nActually, I take that back.  If you are heating up a t.v. dinner, at least you are guaranteed it will be warm.",,,,,,
-1,"I really dislike Menard's.  For every positive interaction I have, I have two negatives ones.  My husband and I just bought a house, so you can imagine how much time we spend here.  I prefer Home Depot but the prices are so much lower at Menard's.\n\nIn the matter of two weeks, all of this happened:\n\n1. I bought a can of paint for our guest room.  I wanted the best paint, with the primer, all the bells and whistles.  I was covering purple.  I needed it.  The salesperson said I could pick from any four.  Yet, he could not tell me why one was rated higher or called premium over the other.  It was weird.  Like here are your options but I can not tell you what their difference really is.  And some were the same brand.\n\n2. When painting the ceiling of said room, we open up a can of paint and notice it has clumps in it.  This paint was about six months old.  Nothing happened to it.  So we go back to Menard's.  We have shopped at several area Menard's, because we are about convenience.  The lady at the counter was SO rude.  We did not have our receipt and could not find it in their system.  We pay for most things in cash and apparently this is NOT a good idea at Menard's.  It had a Menard's sticker which this location does not use (but other locations still use).  \n\nEVERY time we tried to talk to someone she kept speaking over us and saying this can not be from here.  We then had to repeat AGAIN, that we do not just shop at this location.  We shop outside the city sometimes.  We pick things up on our way home.  \n\nAnother rep interceded and offered to return it for us.  She was SO nice.  I wish I remembered all of their names.  But she needed a person from paint to approve it.\n\nBefore looking at the paint, a rep spoke to this RUDE customer service rep and said he could not take the paint back.  It must be our fault and that is that.  Then they said they could not take and dispose of it.  Nice huh?  No one asked us anything.  The paint was BRAND new!  \n\n3. The same day we went to return the paint, we wanted to look at screen doors.  There was no one in the section and you would have thought we were pulling teeth when we did find someone.  He was SO short with us and kept walking away while we still had questions.  It was ridiculous.  \n\nSo the prices keep us going back but the rest?  Awful/Hellish.",,,,,,
-1,"Has the potential for a sweet, intimate venue.  However, when I went the crowd was very disrespectful, so much so that the artist requested that people stop talking.  I couldn't hear the music due to all the people noise, so I will not go here again for someone I'm really into.",,,,,,
1,"This place was amazing.  I went there for lunch today and I can't wait to go back.  I was greeted at the door by Angelo, the owner.  I felt very special and welcomed.  The atmosphere was very intimate.  Kind of reminds you of an East Coast old school Italian restaurant.  \n\nThe trio of pasta was excellent.  My favorite was the gnocchi in Alfredo sauce.  All 3 were fabulous, but the gnocchi was exceptional. \n\nI've already made plans to go back for dinner with my husband.  \n\nI went on Groupon, just to try it out, but I would have gladly paid full price.",,,,,,
1,"I want to talk about the Pizza at Niccoli's! A few decades ago my best friend and I discovered this place. Note: we both come from Italian family's who were raised on good ingredients that only a deli can have. This is not your hut kind of pizza. Then we went back and poof it was gone! Skip forward a couple of decades, and we were still talking about this pizza and how good it really is, when our friend said, \""Oh yeah, I know where they are now.\"" We got over there had the pizza and BAM there was the best Pizza we ever had in Phoenix! If you are looking for an authentic NYC pizza made with ingredients only Italians use, Niccoli's is the place.",,,,,,
-1,"Let's talk about the weird interaction I had with a Barista here.  I asked if they offered free internet.  Simple question, right?  She hesitated and then went on this whole diatribe about how it used to be free, and then it wasn't and now it kinda is, but she wasn't sure.  I swear that's exactly what she said.  So she hesitantly gives me this paper, pulled off from a whole stack mind you, of the Internet name and password.  At this point I'm confused...do you not want me to be here?  Is it free?  I finally got my answer when I logged on with no issues, it's free.  Why all the hassle??\n\nThe only reason I can see (and seriously a big one) is the coffee shop hanger on-ers.  I can only imagine how this has become an epidemic in spots like this.  Hip spots with lots of students and recent grads who want to scope out the free internet havens.  I get it....the coffee shop wants you to get your coffee, hang out for approximately 2 hours and leave.  I'm sure this is not the case...and that people hang out enough that they could easily put on an apron and handle orders behind the counter.  So long story short, this place is PACKED.  Packed like you usually have to take a couple laps to find a free table....or even lone chair!  It's a little annoying. Plus, you're most likely going to see what the person next to you/on top of you is doing.  Oh, sweet game of chess there dude....\n\nOh yeah, my chai was okay, Oregon Chai Mix (my third fav after a homemade mix or Intellegentsia).   Made exactly how I ordered it, extra hot, which a lot of people do not do correctly (it needs to burn my tongue, for realz).  \n\nBut for me, this is a spot I'd avoid....way too crowded!",,,,,,
1,"Phoenix is very fortunate to have such an awesome zoo. It is an awesome zoo that left a strong impression on me when I visited in 2004. Fast forward eight years, and we drove over 200 miles from Las Vegas to Phoenix to see it. The Phoenix Zoo is so awesome that if I had the power, I would trade the best Las Vegas casino for the Phoenix Zoo. Since I don't have that power, I will write a review of why the Phoenix Zoo is so awesome.Instead of repeating facts such as admission is $20, I broke the review into sections. Each section discusses the awesome characteristics of the sections of the zoo.\n\nTropics Trail\n\n  As Phoenix builds a bigger and better Phoenix Zoo, the temporary entrance is near Tropics Trail at the far right . This is where visitors get their first impressions of the Phoenix Zoo. The highlight exhibits are the elephant, jaguar, tortoise, iguana, Andean Bear, rhinoceros, anteater, flamingo, and manned wolf. \n\nChildren's Trail\n\n  The southeast section of the Phoenix Zoo is more than a children's zoo. Because it sits on the south side of water it is a hot spot for waterfowl viewing. On the path to the petting zoo is emu, bald eagles, an island showcasing siamang, warty pigs, and ocelot. The highlight of the Children's Trail is the Harmony Farm. Grownup children will also enjoy the Big Red Barn and windmill house.\n\nThe Main Lake\n\n  The Main Lake is the central right area of Phoenix Zoo where the walkways circle Main Lake. Besides the Main Lake; the highlight exhibits include Land of the Dragons, two islands showcasing lemur, otter, flamingos, and gibbon. For an additional expense there is a camel ride. By this time you might be hungry or thirsty. The Cavern Cafe serves decent food and soft drinks.\n\nAfrica Trail\n\n  The Africa Trail sits at the back center of Phoenix Zoo. The highlight exhibits are cheetahs, African wild dog, baboons, mandrils, warthogs, lions, and tigers.\n\nArizona Trail\n\n  The Arizona Trail is my favorite area of the Phoenix Zoo. It is here that a visit to the zoo changes into a hike into wild Arizona. The bighorn sheep exhibit is off the charts well done. The bighorn sheep exhibit incorporates a real mountain. This is the exhibit that leaves an imprint that Phoenix Zoo is awesome. It could be the best bighorn sheep exhibit in the country. Throughout Arizona Trail, natural Arizona treats the zoogoer to four star scenery and first rate pictures. It is the part of the zoo where bunny rabbits outpopulate wild animals. The Wild Arizona Trail, in my opinion is worth $10 of the $20 admission.\n\n  The Arizona Trail is discontinuous. To the left of the Zoo Plaza there is a more developed Arizona Trail. Here the highlight exhibits are bobcats, Mexican Wolf, Mountain lion, and pronghorn. This is also where the First Aid Station is located.\n\nThe Savanna\n\n  The Savanna is the center of the Phoenix Zoo. In the future it will be the main entrance. It serves as the plaza and savanna section of the Phoenix Zoo. Here you have Savanna Grill (my brother said there burgers are good) and Karibu Cafe. This is where the gift shop is. The main Safari Train Station is here. The highlight exhibit is a savanna showcasing giraffes, eland, and zebras. There is also a stingray bay.\n\nThe Exit\n\n  I left the Phoenix Zoo impressed. I was disheartened that it closes at 4 p.m. and that Las Vegas does not have a Phoenix Zoo. Headed to my car, it was time to explore more of Phoenix. Phoenix Zoo is near downtown Phoenix and Tempe, and Arizona Mills.",,,,,,
1,"We love to get take out at Los Taquitos on a busy week night when we are too tired to cook. They are super fast and dinner for 4 is usually under $20! \n\nI love the street tacos and my husband the ceviche. Son loves the carne asada burrito, daughter the tamales. Seriously something for everyone. There IS some variability in the spicy factor, but we are total regulars. Gotta try it!",,,,,,
1,"I got to thinking about Osso Bucco the other day.\n\nMy new Dutch Ovens brought this on, I'm kind of obsessed with braised meat right  now. What to braise, how to braise, which pot to use... must be because of the freezing cold temperatures. \n\nAnyway. \n\nA few years back my dad and the evil stepmonster (she's gone now, as in they got divorced, in their 70's, can I hear an AMEN sister?) could not stop talking about Christos. \n\nThey would talk about it all the time. \n\nIn Oregon.\n\nLike, in the middle of a nice dinner at Jake's. \n\nWeird.\n\nAlso, rude. \n\nI just chalked it up to stepmonster's name dropping mental health condition. \n\nNo seriously, she drops names all the time. ANNOYING. anyway, ahem.\n\nIt was Osso Bucco this, Osso Bucco that, Christos this, Christos that. \n\nSo, when I was down there on a visit, post stepmonster,  I made my Dad take me.\n\nIt's good stuff. \n\nI don't even eat veal. \n\nBut the Osso Bucco rocks. \n\nEverything else did, too. I liked the service, the feel of the place, and I liked the calamari, and the wine. All good. \n\nif you're in Phoenix and you want a good meal, I'd say this is one of the places to go.",,,,,,
1,"As a Phoenician I sometimes forget that we're lucky to have nature trails in the midst of the urban sprawl of this desert city. We may not have a memorable downtown skyline but something Phoenix does have a lot of are mountains that serve as a backdrop of gorgeous scenery. We are blessed to have many mountains with trails in each \""park\"" like North Mountain, the Mcdowell's, the Estrella's, Camelback, and the Grand Dame of Phoenix, South Mountain. This range or urban park which is considered the world's largest serves as a visual landmark to many. During the day, coming from downtown and head down Central Ave, South Mountain towers majestically over this metropolis and at night, the glimmering red lights of the tv/radio towers that sit at its summit just sparkle. It provides direction, and this natural backdrop can also lay claim to being a memorable Phoenix landmark. But apart from its visual beauty this urban park provides an active recreation outlet to residents of metro Phoenix for it has many different trailheads at various points from Ahwatukee to Laveen. I liken South Mountain to be like Runyon Canyon in Hollywood, but here we have far more trails and it ranges from the easy to the difficult. And like Runyon Canyon you can drive up South Mountain and look below and see the grand expanse of sprawl glowing under the night sky and just take it all in. Yes, we are lucky to have this, literally in our backyard.",,,,,,
1,"I'm probably not a dentist or dental hygienists' dream.  I tend to not keep up with regular appointments and I'm ridiculously nervous in any area of the dentist office.  This has been my M.O. my whole life.  But my few experiences at Artistic Dental may have changed that for me.  Here's a few areas worth noting.\n\nThe office.  Artist Dental has a beautiful office located in the Camelback Corridor area.  They provide a very relaxed, homey feel to their waiting area, where you have a choice of chilled bottled waters, keurig coffees and teas and various snacks.  I don't imagine anyone who was about to see the dentist take up any of these offers but it's nice to the have the option while waiting for someone else or as you're headed out of the office.  Additionally, they provide views from each dentist chair (not sure what they are called) so you can see the sky and the beautiful church across the street.  They also have water features and lots of greenery to help soothe the nerves.  :) \n\nStaff.  The staff is really remarkable.  They provide wonderful customer service and professionalism.  They certainly make you feel like they care about you and make you feel comfortable and let's face it, no one feels comfortable at the dentist office.\n\nMary M. (dental hygienist), is one of the most kind, gentle and pleasant people I've been around.   She does an excellent job and shows remarkable patience for squirmy patients like me.  \n\nI've recently had the pleasure of working with Dr. Adhikari.  She has greatly helped with my fear of being in the dentist chair.  She's caring, patient and extremely funny which only makes the process that much easier.   I recently had to have a partial on my back molar and she made the process feel like a cake walk.  She explained all the steps, took a conservative approach and and established a relationship with me which made me feel at ease.   Because of Dr. Adhikari, I'm now brave enough to move forward with a dental issue I've been putting on the back burner for years.  \n\nBritni (Dental Assistant), was also a great pleasure to work with.  She is extremely professional but in a kind and gentle way. \n\nAdditional, the office allows for fraidy cats like me to listen to music while having any work done, rather it's a cleaning or something like a crown and cozy up in their plush blankets to help relax the nerves.  :)\n\nThe office of Artist Dental is a top notch office and I would highly recommend it as your dentist office too.",,,,,,
-1,Always busy!  Selection of veggies are ok.  Selection of fruit is a little below average.  Otherwise it has everything you'd expect from a chain grocery store.\n\nMain complaint with this location is that the organization of aisles and products are not logical.  You often see items in multiple locations because the layout of the store was clearly not thought out.,,,,,,
1,"Items selected included:\nBlueberry Cake\nButtermilk Cake\nStrawberry Raised\nApple Fritter\nChocolate Oreo\nMaple Bacon\n\nFor their last day in Phoenix I took my mother and aunt to La Grande Orange - easily my favorite spot in The Valley - but being late risers I decided to grab some donuts beforehand just down the street at Rainbow Donuts, an independent branch of the local chain that many claim to make the best donuts in the area.  Opening early - I believe 4am - and at least by 5:15am when I arrived on 12/31 the shop is small and anything but trendy, the only other patrons during my visit a trio of old veterans who apparently meet there daily, but with a friendly staff and an interesting selection of classics and novel options alike I have to say I was pleasantly surprised.\n\nSelecting a half dozen donuts and taking portions of each home it likely comes as no surprise that the warm cake donuts were my favorite - the buttermilk bar literally still dripping glaze - and with the blueberry subtle and light plus the fritter less greasy than the average with a great crunch giving way to cinnamon apples within I enjoyed all three more than those that were raised - the dough a bit less wispy or raised than I prefer and the frosting on both the maple and the strawberry a bit too artificial, though the Oreo option was admittedly quite good as the frosting approximated the flavor of Nestle Quick.",,,,,,
-1,They deserve negative stars I heard that there is new owners and it shows from a terrific caterer to a terrible one I've used them for many charitable events it was always on point now I wouldn't recommend them to the dog pound,,,,,,
-1,Quite possibly the SLOWEST moving place on earth. Took over 30 mins to get a car. \n\nWait line is slow and long to get keys and then super long wait for car to be pulled up. \n\nDoesn't this place know that every other rental place is more efficient?\n\nAvoid this one if you can.,,,,,,
1,"There is nothing bad I can say about my experience here. The staff was wonderful, the nurses were wonderful, and most importantly Dr. Nelson was the best doctor I could have ever asked for. He always listened to my concerns and is extremely knowledgeable and reassuring. I wouldn't have anyone else deliver my babies.",,,,,,
1,"Generous portions and seriously good food at cheap prices. Although I'm no expert, I hear the food is remarkably authentic, with Japanese, Chinese and Korean influences. I especially like the Hawaiin chicken rice and pork laulau. Oh, and don't forget the mayo-macaroni salad served with every order. All this culture in a strip mall at the crossroads of Tempe, Chandler & Mesa. Aloha!",,,,,,
1,"This one time, at Apollos, some gay dudes asked my friend and I if we were real women. I knew I should have waxed my mustache before going out that night! \n\nBut never mind that snafu- I always feel like a diva here!\n\nThe girls and I have been to Apollos a handful of times for karaoke and I'm always a drunken mess every time I leave there. Well I certainly can't handle my liquor but the drinks are poured well here. They have cheap cheap drinks and the first  time I was there, I think the Pink Panther martinis did it for me. They were only $4 too!\n\nGreat place to gather a bunch of friends for karaoke. Yes its a gay bar but the coolest one. I've always met great guys there. They are never interested in me but they are always so nice and willing to sing a duet with me. The karaoke host is always fun, not a mic hog like some places. My only complaint is that my gay friends like to sing lots of show tunes. BORING! There are definitely some great performers here and but most are here to have a good time so don't feel like you need to belt like Whitney Houston to come here. \n\nMy favorite things about Apollos are:\n1) free fresh popcorn! best thing to munch on after you've had a lot to drink\n2) the ladies room never has a line because its mainly gay dudes that frequent this place\n\nI love Apollos!",,,,,,
-1,"I took my sixteen year old  Scottie in because he had stopped eating and drinking and was very, very ill.  I had called the night before to tell them that if he lived through the night, I would be bringing him in.  He was in total distress and clinging to life.  \nI was put in a room, where I was told to wait for an unknown time.  My dog was gasping for air.  I asked that he be viewed as the emergency,  that he was.  I was told again to sit down and wait.  I waited for a few more minutes and then walked out!  I went straight to Orangewood Pet Hospital where I was immediately taken care of and where blood work done. It was obvious that my dog needed to be put to sleep.  The experience was as good as any experience of that nature could be.  I am disgusted with the clinical, uncaring atmosphere of Squaw Peak Animal Hospital.",,,,,,
-1,"We bought our son a 2004 car here about a month ago. So far, we had to have the clutch replaced. Luckily it happened within 3 days of purchasing it so they fixed it for free. BUT, the car has been giving our son trouble when trying to start it. Dropped it at a local shop to see what is wrong. You name it - it needs replaced! Over $2000 to get it fixed. And some of these things are safety items and shouldn't be driven by anybody! I DO NOT RECOMMEND this place at all and I WILL NEVER EVER return! Total rip off kind of people! Not trustworthy! I can't imagine doing this to people every day. What kind of people are they? What a sad day.",,,,,,
-1,"I decided to try this place after reading on Yelp how good it is.  This is no Mike and Tony's or big greek gyro in Market square.  I won't be back.  They only take cash. The workers are not Greek chefs and are very condescending.   The gyro sandwich for $5 was OK at best.  They threw some tomatoes on it. The sauce could be better.  The fries for $2.50 were undercooked.  I asked for ketchup and was told to find a table with a bottle.  We are talking a plain bottle with mystery ketchup. It was definitely not Heinz which is a sin in Pittsburgh!   I had to hunt silverware and straws.  You would think they would give them to you with the meal.  \n\nThey charge about $2 for a drink with no free refills.  They put a sign that said refills are 50 cents and if you take one without paying you are stealing and subject to prosecution.  You can also get a drink from their cooler for $1.  They are no-name juices or water like you might find in a dollar store for 25 cents or less.  \n\nTables were not very clean.  I was surprised at the number of patrons.  This place is definitely regularly visited. They have daily specials, but the #1 item on my list is quality and taste of food.  They get a C from me.",,,,,,
1,This is our favorite Chinese restaurant. The food is delicious and the price is right. They are fast and always quite friendly.,,,,,,
1,":] best starbucks around & probably one of the best i've ever been too... & i'm not just saying that because i work there, but it really has a great atmosphere, huge lobby to come study or just hangout, & the drinks are always good. :]",,,,,,
-1,"I only went here to have a few drinks, and talk with a friend who wasn't sure if he wanted to eat or not. We were escorted to a table and were cool, the waitress was friendly and tentative since our conversation was rollin'. Long story short we were there for 5 hours, just drinking, and if our waitress could of re-worded her words, our experience wouldn't have been so sour. She came over and stated \""I'm leaving here is the check, if you would like to stay you're more then welcome to order from the bar.\"" So we continued to talk not thinking anything of it, or someone was going to pick up her tip. WELL not two minutes later she comes back to us and says \"" IM LEAVING, I need you to pay your check.\"" At this point me being me, gets a little annoyed, as my friend is looking at me like no she didn't! So he paid as a gentlemen do, and we continued the night, as they dimmed the lights and shut off the music we got the hint we've been talking way to long. If she could have been a tid more polite, it would have been a good experience. The atmosphere was great, the food looked good, but your sour mouth ruined it all.",,,,,,
-1,"Nope. Sorry, I grew up in pgh. Heart of a true pittsburgher. But my gosh. One word for prantl's: crisco. Seriously, my arteries hurt after eating a desert from this place. Not half as good as a few of the French etc bakeries around. Why waste your cardiovascular health on this place--go get gelato next door and you'll be better off!",,,,,,
-1,"I live on the east side of Madison and I always eat at the Imperial Gardens near E. Washington and this Imperial was a let down. The restaurant itself is beautiful and the decor is lovely but the food and staff wasn't as amazing as I hoped for. \n\nFor starters, the food is so expensive compared to the east side and the plates are larger but the portions are definitely not bigger. Our chicken sizzling rice soup was flavor less and completely watered down. My friend loves oyster beef but what received tasted completely different and it had a weird sort of sour after taste. I had the pepper steak and I did like how the onions and peppers are more thinly sliced but my meat also had a strange after taste.\n\nThe staff was very kind but a little annoying. It's was great at first to see how attentive they were to our needs but the waitress came to us almost every 10min and made awkward small talk which really bothered us. We could then see her staring at us from across the room waiting to start another unwanted conversation.\n\nImperial Garden Middleton will definitely be memorable but, for all the wrong reasons.",,,,,,
-1,I know this is just a grocery store but I have never had such an unpleasant experience at any other grocery store.  The employees were not helpful in locating the items I needed and their selection is limited.  I never get asked if I found everything ok.  Also upon my first visit there when asked if I had their preferred shopper card and I said no because I just moved to the area. At that point I was not offered the option of obtaining a card so that I could enjoy their preferred pricing on items.   If I had the option of a different grocery store closer I would definitely avoid this store.,,,,,,
-1,"I've always wanted to try this place after I heard their weird radio commercials a few years back.  It always cracked me up whenever the guy talked about the bangers and mash.  We finally stopped by one day after a lovely little trip on the lightrail.\n\nThe entrance is a little confusing being on the south side of the building.  I guess this is because I am used to entrances being in the fronts of buildings as opposed to on the side.  When you walk in, you see everything you expect.  A couple pool tables, dingy floors, a seedy looking bar, and tables and chairs scattered about.  There are a decent amount of booths as well.  One thing that I noticed and considered a bit odd was the fact that a third of the restaurant seemed to be sort of partitioned off for the \""fancy\"" dining area.  I don't know if that is the case, but it definitely looked that way.  When it comes down to it, this place is a classically tacky pub type restaurant, and I like it.\n\nUnfortunately, the food is not so great.  Neither is the bitchy service you get when you come in.  A half smile would be a welcome gesture instead of a perfect view of my server skulking in the kitchen.  I'm not sure what was up with that.  Maybe PMS.  The husband ordered the bangers and mash and I got the cornish pastie.  The husband mentioned that he had to add a lot of salt to his gravy, but he seemed to enjoy his meal.  Me on the other hand, not so much.  My gigantic pile of peas that kept rolling of my plate were cold and had a few hairs in them.  They definitely weren't mine, I checked.  The pastie was delicious, and I really liked it, but the accompanying mashed potatoes were too thick and lumpy to be any good.\n\nThis place just isn't good enough.  Hair in food is just plain gross.  Mediocre food combined with rude service is not going to get me to come back.  Besides, I am sick and tired of hearing the owner of this place bitch and moan about the lightrail being a detriment to his business.  I don't know how you can say that when the place is packed on a Sunday afternoon with no sporting events going on.",,,,,,
